object_id,title,artist,year,image_url,owner,medium,dimensions,classification,creditLine,objectURL,artistULAN_URL,tags,used,date_used
437836,Albert (René) Grenier (1858–1925),Henri de Toulouse-Lautrec,1887,https://images.metmuseum.org/CRDImages/ep/web-large/DT2167.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,13 3/8 x 10 in. (34 x 25.4 cm),Paintings,"Bequest of Mary Cushing Fosburgh, 1978",https://www.metmuseum.org/art/collection/search/437836,http://vocab.getty.edu/page/ulan/500029114,Men; Portraits,FALSE,
437837,The Sofa,Henri de Toulouse-Lautrec,1896,https://images.metmuseum.org/CRDImages/ep/web-large/DT1924.jpg,"The Metropolitan Museum of Art, New York",Oil on cardboard,24 3/4 x 31 7/8 in. (62.9 x 81 cm),Paintings,"Rogers Fund, 1951",https://www.metmuseum.org/art/collection/search/437837,http://vocab.getty.edu/page/ulan/500029114,Couples; Women; Prostitutes,FALSE,
437838,Woman in the Garden of Monsieur Forest,Henri de Toulouse-Lautrec,1891,https://images.metmuseum.org/CRDImages/ep/web-large/DP124056.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,21 7/8 x 18 1/4 in. (55.6 x 46.4 cm),Paintings,"Bequest of Joan Whitney Payson, 1975",https://www.metmuseum.org/art/collection/search/437838,http://vocab.getty.edu/page/ulan/500029114,Women,FALSE,
437847,Road in the Woods,Constant Troyon,1850,https://images.metmuseum.org/CRDImages/ep/web-large/DP368944.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,22 7/8 x 19 in. (58.1 x 48.3 cm),Paintings,"Bequest of Collis P. Huntington, 1900",https://www.metmuseum.org/art/collection/search/437847,http://vocab.getty.edu/page/ulan/500003566,Roads; Forests,FALSE,
437848,Rose Hedge,Wilhelm Trübner,1910,https://images.metmuseum.org/CRDImages/ep/web-large/DP355176.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,29 7/8 x 24 1/4 in. (75.9 x 61.5 cm),Paintings,"Reisinger Fund, 1916",https://www.metmuseum.org/art/collection/search/437848,http://vocab.getty.edu/page/ulan/500018062,Flowers; Forests; Landscapes,FALSE,
437851,Portrait of a Young Man,Cosmè Tura (Cosimo di Domenico di Bonaventura),1479,https://images.metmuseum.org/CRDImages/ep/web-large/DP250560.jpg,"The Metropolitan Museum of Art, New York",Tempera on wood,Overall 11 1/8 x 7 3/4 in. (28.3 x 19.7 cm); painted surface 10 3/4 x 5 1/2 in. (27.3 x 14 cm),Paintings,"Bequest of Benjamin Altman, 1913",https://www.metmuseum.org/art/collection/search/437851,http://vocab.getty.edu/page/ulan/500022434,Men; Portraits; Profiles,FALSE,
437854,Whalers,Joseph Mallord William Turner,1850,https://images.metmuseum.org/CRDImages/ep/web-large/DP-13360-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,36 1/8 x 48 1/4 in. (91.8 x 122.6 cm),Paintings,"Catharine Lorillard Wolfe Collection, Wolfe Fund, 1896",https://www.metmuseum.org/art/collection/search/437854,http://vocab.getty.edu/page/ulan/500026846,Whales; Seascapes; Boats,FALSE,
437870,"María Teresa (1638–1683), Infanta of Spain",Velázquez (Diego Rodríguez de Silva y Velázquez),1654,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24467-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,Overall 13 1/2 x 15 3/4 in. (34.3 x 40 cm); original painted surface 12 7/8 x 15 1/8 in. (32.7 x 38.4 cm),Paintings,"The Jules Bache Collection, 1949",https://www.metmuseum.org/art/collection/search/437870,http://vocab.getty.edu/page/ulan/500016881,Girls; Portraits,FALSE,
437874,"Portrait of a Man, Possibly a Self-Portrait",Velázquez (Diego Rodríguez de Silva y Velázquez),1640,https://images.metmuseum.org/CRDImages/ep/web-large/DP221248.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,27 x 21 3/4 in. (68.6 x 55.2 cm),Paintings,"The Jules Bache Collection, 1949",https://www.metmuseum.org/art/collection/search/437874,http://vocab.getty.edu/page/ulan/500016881,Men; Portraits,FALSE,
437886,Harbor Scene with a Grotto and Fishermen Hauling in Nets,Joseph Vernet,1799,https://images.metmuseum.org/CRDImages/ep/web-large/DP312862.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,22 3/4 x 42 1/8 in. (57.8 x 107 cm),Paintings,"Bequest of Catherine D. Wentworth, 1948",https://www.metmuseum.org/art/collection/search/437886,http://vocab.getty.edu/page/ulan/500029638,Men; Fishing; Boats; Harbors,FALSE,
437893,Portrait of a Man,Johannes Verspronck,1645,https://images.metmuseum.org/CRDImages/ep/web-large/DP143176.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,31 1/4 x 25 1/4 in. (79.4 x 64.1 cm),Paintings,"Bequest of Susan P. Colgate, in memory of her husband, Romulus R. Colgate, 1936",https://www.metmuseum.org/art/collection/search/437893,http://vocab.getty.edu/page/ulan/500013071,Men; Portraits,FALSE,
437894,Eugène Joseph Stanislas Foullon d'Ecotier (1753–1821),Antoine Vestier,1785,https://images.metmuseum.org/CRDImages/ep/web-large/DP-13041-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,"Oval, 31 5/8 x 25 1/8 in. (80.3 x 63.8 cm)",Paintings,"Gift of Mr. and Mrs. Charles Wrightsman, 1983",https://www.metmuseum.org/art/collection/search/437894,http://vocab.getty.edu/page/ulan/500016254,Men; Portraits,FALSE,
437895,The Reprimand,Jean-Georges Vibert,1874,https://images.metmuseum.org/CRDImages/ep/web-large/EP1436.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,20 3/8 x 33 in. (51.8 x 83.8 cm),Paintings,"Catharine Lorillard Wolfe Collection, Bequest of Catharine Lorillard Wolfe, 1887",https://www.metmuseum.org/art/collection/search/437895,http://vocab.getty.edu/page/ulan/500001927,Gardens; Men; Women; Cats,FALSE,
437899,Alexandre Charles Emmanuel de Crussol-Florensac (1743–1815),Elisabeth Louise Vigée Le Brun,1787,https://images.metmuseum.org/CRDImages/ep/web-large/DP320090.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,35 3/8 x 25 1/2 in. (89.9 x 64.8 cm),Paintings,"The Jules Bache Collection, 1949",https://www.metmuseum.org/art/collection/search/437899,http://vocab.getty.edu/page/ulan/500010070,Men; Portraits,FALSE,
437913,A Saint (Mark?) Reading,Bartolomeo Vivarini,1475,https://images.metmuseum.org/CRDImages/ep/web-large/DP256393.jpg,"The Metropolitan Museum of Art, New York","Tempera on wood, gold ground",18 5/8 x 14 3/4 in. (47.3 x 37.5 cm),Paintings,"Bequest of Adele L. Lehman, in memory of Arthur Lehman, 1965",https://www.metmuseum.org/art/collection/search/437913,http://vocab.getty.edu/page/ulan/500029396,Men; Reading; Saint Mark,FALSE,
437916,Still Life with Cheese,Antoine Vollon,1900,https://images.metmuseum.org/CRDImages/ep/web-large/DT1989.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,33 3/8 x 35 3/8 in. (84.8 x 89.9 cm),Paintings,"Bequest of William Hall Walker, 1917",https://www.metmuseum.org/art/collection/search/437916,http://vocab.getty.edu/page/ulan/500014118,Cheese; Still Life,FALSE,
437920,A Vase with Flowers,Jacob Vosmaer,1613,https://images.metmuseum.org/CRDImages/ep/web-large/DP145940.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,33 1/2 x 24 5/8 in. (85.1 x 62.5 cm),Paintings,"Purchase, 1871",https://www.metmuseum.org/art/collection/search/437920,http://vocab.getty.edu/page/ulan/500010811,Flowers; Still Life; Vases,FALSE,
437927,The Cascade,Antoine Watteau,1721,https://images.metmuseum.org/CRDImages/ep/web-large/DP-1418-001.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,Diameter 8 1/2 in. (21.6 cm),Paintings,"Bequest of Lillian S. Timken, 1959",https://www.metmuseum.org/art/collection/search/437927,http://vocab.getty.edu/page/ulan/500032644,Men; Women; Guitars,FALSE,
437928,The Country Dance,Antoine Watteau,1721,https://images.metmuseum.org/CRDImages/ep/web-large/DP-1417-001.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,Diameter 8 1/2 in. (21.6 cm),Paintings,"Bequest of Lillian S. Timken, 1959",https://www.metmuseum.org/art/collection/search/437928,http://vocab.getty.edu/page/ulan/500032644,Men; Women; Dancing,FALSE,
437943,"Countess Alexander Nikolaevitch Lamsdorff (Maria Ivanovna Beck, 1835–1866)",Franz Xaver Winterhalter,1859,https://images.metmuseum.org/CRDImages/ep/web-large/DT2553.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,57 1/4 x 45 1/4 in. (145.4 x 114.9 cm),Paintings,"Bequest of Miss Adelaide Milton de Groot (1876-1967), 1967",https://www.metmuseum.org/art/collection/search/437943,http://vocab.getty.edu/page/ulan/500007953,Portraits; Women,FALSE,
437946,Allegory of the Arts,Jacob de Wit,1742,https://images.metmuseum.org/CRDImages/ep/web-large/DP145895.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,18 7/8 x 23 1/4 in. (47.9 x 59.1 cm),Paintings,"Gift of J. Pierpont Morgan, 1906",https://www.metmuseum.org/art/collection/search/437946,http://vocab.getty.edu/page/ulan/500020708,Putti; Sky; Allegory,FALSE,
437951,"Portrait of a Man, Said to Be Mr. Fitzgerald",William Wood,1810,https://images.metmuseum.org/CRDImages/ep/web-large/50867.jpg,"The Metropolitan Museum of Art, New York",Ivory,"Oval, 3 1/4 x 2 5/8 in. (81 x 66 mm)",Miniatures,"The Moses Lazarus Collection, Gift of Josephine and Sarah Lazarus, in memory of their father, 1888–95",https://www.metmuseum.org/art/collection/search/437951,http://vocab.getty.edu/page/ulan/500007704,Men; Portraits,FALSE,
437975,Sunset after a Storm on the Coast of Sicily,Andreas Achenbach,1853,https://images.metmuseum.org/CRDImages/ep/web-large/DP-34962-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,32 3/4 x 42 1/4 in. (83.2 x 107.3 cm),Paintings,"Catharine Lorillard Wolfe Collection, Bequest of Catharine Lorillard Wolfe, 1887",https://www.metmuseum.org/art/collection/search/437975,http://vocab.getty.edu/page/ulan/500025891,Seas; Landscapes; Evening; Boats,FALSE,
437979,Ship by Moonlight,Ivan Konstantinovich Aivazovsky (Hovhannes Aivazian),1900,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23290-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,6 1/4 x 9 1/4 in. (15.9 x 23.5 cm),Paintings,"Bequest of Mary Jane Dastich, in memory of her husband, General Frank Dastich, 1975",https://www.metmuseum.org/art/collection/search/437979,http://vocab.getty.edu/page/ulan/500021161,Moon; Seascapes; Ships,FALSE,
437984,"La Berceuse (Woman Rocking a Cradle; Augustine-Alix Pellicot Roulin, 1851–1930)",Vincent van Gogh,1889,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19279-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,36 1/2 × 29 in. (92.7 × 73.7 cm),Paintings,"The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1996, Bequest of Walter H. Annenberg, 2002",https://www.metmuseum.org/art/collection/search/437984,http://vocab.getty.edu/page/ulan/500115588,Portraits; Women; Flowers,FALSE,
437987,"On the Beach, Dieppe",Eugène Boudin,1864,https://images.metmuseum.org/CRDImages/ep/web-large/DT11491.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,12 1/2 x 11 1/2 in. (31.8 x 29.2 cm),Paintings,"The Walter H. and Leonore Annenberg Collection, Bequest of Walter H. Annenberg, 2002",https://www.metmuseum.org/art/collection/search/437987,http://vocab.getty.edu/page/ulan/500004513,Men; Women; Dogs; Beaches,FALSE,
437994,Race Horses,Edgar Degas,1888,https://images.metmuseum.org/CRDImages/ep/web-large/DP131000.jpg,"The Metropolitan Museum of Art, New York",Pastel on wood,11 7/8 x 16 in. (30.2 x 40.6 cm),Drawings,"The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1999, Bequest of Walter H. Annenberg, 2002",https://www.metmuseum.org/art/collection/search/437994,http://vocab.getty.edu/page/ulan/500115194,Men; Horses; Jockeys,FALSE,
437998,Olive Trees,Vincent van Gogh,1890,https://images.metmuseum.org/CRDImages/ep/web-large/DT1946.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,28 5/8 x 36 1/4 in. (72.7 x 92.1 cm),Paintings,"The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1998, Bequest of Walter H. Annenberg, 2002",https://www.metmuseum.org/art/collection/search/437998,http://vocab.getty.edu/page/ulan/500115588,Landscapes; Olive Trees,FALSE,
437999,Still Life with Teapot and Fruit,Paul Gauguin,1896,https://images.metmuseum.org/CRDImages/ep/web-large/DT1027.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,18 3/4 x 26 in. (47.6 x 66 cm),Paintings,"The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1997, Bequest of Walter H. Annenberg, 2002",https://www.metmuseum.org/art/collection/search/437999,http://vocab.getty.edu/page/ulan/500011421,Fruit; Still Life; Teapots,FALSE,
438002,"Madame Manet (Suzanne Leenhoff, 1829–1906) at Bellevue",Edouard Manet,1880,https://images.metmuseum.org/CRDImages/ep/web-large/DT4224.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,31 3/4 x 23 3/4 in. (80.6 x 60.3 cm),Paintings,"The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1997, Bequest of Walter H. Annenberg, 2002",https://www.metmuseum.org/art/collection/search/438002,http://vocab.getty.edu/page/ulan/500010363,Profiles; Women,FALSE,
438013,Reclining Nude,Auguste Renoir,1883,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14976-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,25 5/8 x 32 in. (65.1 x 81.3 cm),Paintings,"The Walter H. and Leonore Annenberg Collection, Bequest of Walter H. Annenberg, 2002",https://www.metmuseum.org/art/collection/search/438013,http://vocab.getty.edu/page/ulan/500115467,Female Nudes,FALSE,
438015,"Gray Weather, Grande Jatte",Georges Seurat,1888,https://images.metmuseum.org/CRDImages/ep/web-large/DT1945.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,27 3/4 x 34 in. (70.5 x 86.4 cm),Paintings,"The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 2002, Bequest of Walter H. Annenberg, 2002",https://www.metmuseum.org/art/collection/search/438015,http://vocab.getty.edu/page/ulan/500008873,Rivers; Boats,FALSE,
438025,The Holy Family with Saint John the Baptist,Nicolas Poussin,1632,https://images.metmuseum.org/CRDImages/ep/web-large/DP-20213-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,30 x 25 in. (76.2 x 63.5 cm),Paintings,"Bequest of Lore Heinemann, in memory of her husband, Dr. Rudolf J. Heinemann, 1996",https://www.metmuseum.org/art/collection/search/438025,http://vocab.getty.edu/page/ulan/500005036,Infants; Holy Family; Madonna and Child; Saint John the Baptist,FALSE,
438027,A Female Allegorical Figure,Giovanni Battista Tiepolo,1750,https://images.metmuseum.org/CRDImages/ep/web-large/DT4171.jpg,"The Metropolitan Museum of Art, New York","Oil on canvas, gold ground","Oval, 32 x 25 3/8 in. (81.3 x 64.5 cm)",Paintings,"Bequest of Lore Heinemann, in memory of her husband, Dr. Rudolf J. Heinemann, 1996",https://www.metmuseum.org/art/collection/search/438027,http://vocab.getty.edu/page/ulan/500018523,Female Nudes; Allegory,FALSE,
438029,The Man of Sorrows with Two Angels,Francesco di Giorgio Martini,1475,https://images.metmuseum.org/CRDImages/ep/web-large/DT5277.jpg,"The Metropolitan Museum of Art, New York",Tempera on wood,Frame 53 3/4 x 32 5/8 in. (136.5 x 82.9 cm); painted surface 6 7/8 x 18 1/4 in. (17.5 x 46.4 cm),Paintings,"Anonymous Gift, in memory of Kurt Cassirer, 1996",https://www.metmuseum.org/art/collection/search/438029,http://vocab.getty.edu/page/ulan/500115162,,FALSE,
438033,Jean-Louis-André-Théodore Gericault (1791–1824),Horace Vernet,1823,https://images.metmuseum.org/CRDImages/ep/web-large/DT4276.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,18 5/8 x 15 1/8 in. (47.3 x 38.4 cm),Paintings,"Purchase, Gift of Joanne Toor Cummings, by exchange, 1998",https://www.metmuseum.org/art/collection/search/438033,http://vocab.getty.edu/page/ulan/500024243,Men; Portraits,FALSE,
438098,Tea,James Tissot,1872,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24385-001.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,26 x 18 7/8 in. (66 x 47.9 cm),Paintings,"Gift of Mrs. Charles Wrightsman, 1998",https://www.metmuseum.org/art/collection/search/438098,http://vocab.getty.edu/page/ulan/500010633,Women; Tea Drinking,FALSE,
438101,"Campo Santa Maria Zobenigo, Venice",Canaletto (Giovanni Antonio Canal),1739,https://images.metmuseum.org/CRDImages/ep/web-large/DT274230.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,18 1/2 × 30 3/4 in. (47 × 78.1 cm),Paintings,"Bequest of Mrs. Charles Wrightsman, 2019",https://www.metmuseum.org/art/collection/search/438101,http://vocab.getty.edu/page/ulan/500115269,Buildings; Towers; Cities; Venice,FALSE,
438102,"The Grand Canal, Venice, Looking Southeast, with the Campo della Carità to the Right",Canaletto (Giovanni Antonio Canal),1739,https://images.metmuseum.org/CRDImages/ep/web-large/Wrightsman18.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,18 1/2 × 30 5/8 in. (47 × 77.8 cm),Paintings,"Bequest of Mrs. Charles Wrightsman, 2019",https://www.metmuseum.org/art/collection/search/438102,http://vocab.getty.edu/page/ulan/500115269,Towers; Canals; Boats; Venice,FALSE,
438103,"Campo Sant'Angelo, Venice",Canaletto (Giovanni Antonio Canal),1739,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19650-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,18 3/8 x 30 1/2 in. (46.7 x 77.5 cm),Paintings,"Bequest of Mrs. Charles Wrightsman, 2019",https://www.metmuseum.org/art/collection/search/438103,http://vocab.getty.edu/page/ulan/500115269,Towers; Wells; Towns; Dogs; Venice,FALSE,
438112,Queen Henrietta Maria,Anthony van Dyck,1636,https://images.metmuseum.org/CRDImages/ep/web-large/DP-18371-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,41 5/8 × 33 1/4 in. (105.7 × 84.5 cm),Paintings,"Bequest of Mrs. Charles Wrightsman in honor of Annette de la Renta, 2019",https://www.metmuseum.org/art/collection/search/438112,http://vocab.getty.edu/page/ulan/500115190,Queens; Portraits; Women; Crowns,FALSE,
438113,Horsewoman,Théodore Gericault,1824,https://images.metmuseum.org/CRDImages/ep/web-large/Wrightsman93.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,17 1/2 x 13 3/4 in. (44.5 x 34.9 cm),Paintings,"Bequest of Mrs. Charles Wrightsman in honor of Mercedes Bass, 2019",https://www.metmuseum.org/art/collection/search/438113,http://vocab.getty.edu/page/ulan/500115562,Portraits; Women; Horses,FALSE,
438116,"The Villa Loredan, Paese",Francesco Guardi,1784,https://images.metmuseum.org/CRDImages/ep/web-large/Wrightsman24.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,19 × 30 3/4 in. (48.3 × 78.1 cm),Paintings,"Bequest of Mrs. Charles Wrightsman, 2019",https://www.metmuseum.org/art/collection/search/438116,http://vocab.getty.edu/page/ulan/500017409,Buildings; Men; Women; Dogs; Horses,FALSE,
438120,"Woman in Turkish Dress, Seated on a Sofa",Jean Etienne Liotard,1752,https://images.metmuseum.org/CRDImages/ep/web-large/Wrightsman60-CROPPED.jpg,"The Metropolitan Museum of Art, New York",Pastel over red chalk underdrawing on parchment,23 × 18 5/8 in. (58.4 × 47.3 cm),Drawings,"Bequest of Mrs. Charles Wrightsman, 2019",https://www.metmuseum.org/art/collection/search/438120,http://vocab.getty.edu/page/ulan/500003329,Books; Women; Baskets,FALSE,
438123,A Man Leaning on a Parapet,Georges Seurat,1886,https://images.metmuseum.org/CRDImages/ep/web-large/DP-18528-001.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,6 1/2 × 4 7/8 in. (16.5 × 12.4 cm),Paintings,"Bequest of Mrs. Charles Wrightsman, 2019",https://www.metmuseum.org/art/collection/search/438123,http://vocab.getty.edu/page/ulan/500008873,Men; Trees,FALSE,
438127,The Declaration of Love,Jean François de Troy,1729,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19651-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,25 5/8 × 21 in. (65.1 × 53.3 cm),Paintings,"Bequest of Mrs. Charles Wrightsman, 2019",https://www.metmuseum.org/art/collection/search/438127,http://vocab.getty.edu/page/ulan/500022010,Interiors; Couples; Men; Women; Dogs,FALSE,
438128,The Flight into Egypt,Giovanni Battista Tiepolo,1770,https://images.metmuseum.org/CRDImages/ep/web-large/CT_41570.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,23 5/8 × 16 1/4 in. (60 × 41.3 cm),Paintings,"Bequest of Mrs. Charles Wrightsman, 2019",https://www.metmuseum.org/art/collection/search/438128,http://vocab.getty.edu/page/ulan/500018523,Birds; Tags; Donkeys; Mountains; Trees; Angels; Holy Family; Virgin Mary; Jesus; Boats,FALSE,
438129,The Meeting of Antony and Cleopatra,Giovanni Battista Tiepolo,1747,https://images.metmuseum.org/CRDImages/ep/web-large/DT293615.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,18 1/4 × 26 1/4 in. (46.4 × 66.7 cm),Paintings,"Bequest of Mrs. Charles Wrightsman in honor of Hélène David-Weill, 2019",https://www.metmuseum.org/art/collection/search/438129,http://vocab.getty.edu/page/ulan/500018523,Cleopatra; Mark Antony; Dogs; Flags,FALSE,
438132,Julie Le Brun (1780–1819) Looking in a Mirror,Elisabeth Louise Vigée Le Brun,1787,https://images.metmuseum.org/CRDImages/ep/web-large/DP-26883-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,28 3/4 × 23 3/8 in. (73 × 59.4 cm),Paintings,"Bequest of Mrs. Charles Wrightsman, 2019",https://www.metmuseum.org/art/collection/search/438132,http://vocab.getty.edu/page/ulan/500010070,Girls; Portraits; Mirrors,FALSE,
438379,Young Woman with a Red Necklace,Rembrandt,1650,https://images.metmuseum.org/CRDImages/ep/web-large/DP120418.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,"Overall, with added strips, 8 1/2 x 7 1/4 in. (21.6 x 18.4 cm)",Paintings,"From the Collection of Rita and Frits Markus, Bequest of Rita Markus, 2005",https://www.metmuseum.org/art/collection/search/438379,http://vocab.getty.edu/page/ulan/500011051,Portraits; Women,FALSE,
438510,The Outskirts of a Village,Edmond-François Aman-Jean,1885,https://images.metmuseum.org/CRDImages/ep/web-large/ep2002.151.jpg,"The Metropolitan Museum of Art, New York",Oil on panel,4 7/8 x 8 9/16 in. (12.4 x 21.7 cm),Paintings,"Catharine Lorillard Wolfe Collection, Wolfe Fund, 2002",https://www.metmuseum.org/art/collection/search/438510,http://vocab.getty.edu/page/ulan/500012380,Villages; Landscapes,FALSE,
438605,The Crucifixion,Pietro Lorenzetti,1344,https://images.metmuseum.org/CRDImages/ep/web-large/DP278472.jpg,"The Metropolitan Museum of Art, New York",Tempera and gold leaf on wood,Overall 16 1/2 x 12 1/2 in. (41.9 x 31.8 cm); painted surface 14 1/8 x 10 1/8 in. (35.9 x 25.7 cm),Paintings,"Purchase, Lila Acheson Wallace Gift and Gwynne Andrews Fund, 2002",https://www.metmuseum.org/art/collection/search/438605,http://vocab.getty.edu/page/ulan/500030946,Men; Women; Horses; Christ; Virgin Mary; Crucifixion,FALSE,
438624,Lake Fucino and the Abruzzi Mountains,Joseph Bidauld,1790,https://images.metmuseum.org/CRDImages/ep/web-large/DP168286.jpg,"The Metropolitan Museum of Art, New York","Oil on paper, laid down on canvas",10 x 19 in. (25.4 x 48.3 cm),Paintings,"The Whitney Collection, Gift of Wheelock Whitney III, and Purchase, Gift of Mr. and Mrs. Charles S. McVeigh, by exchange, 2003",https://www.metmuseum.org/art/collection/search/438624,http://vocab.getty.edu/page/ulan/500024891,Lakes; Mountains; Landscapes,FALSE,
438629,First Steps,Franz Ludwig Catel,1830,https://images.metmuseum.org/CRDImages/ep/web-large/DP169443.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,18 3/4 x 14 3/4 in. (47.6 x 37.4 cm),Paintings,"The Whitney Collection, Gift of Wheelock Whitney III, and Purchase, Gift of Mr. and Mrs. Charles S. McVeigh, by exchange, 2003",https://www.metmuseum.org/art/collection/search/438629,http://vocab.getty.edu/page/ulan/500019417,Vegetables; Infants; Men; Women,FALSE,
438644,"View on the Quirinal Hill, Rome",Simon Denis,1800,https://images.metmuseum.org/CRDImages/ep/web-large/DP150997.jpg,"The Metropolitan Museum of Art, New York","Oil on paper, laid down on canvas",11 5/8 x 16 1/8 in. (29.5 x 41 cm),Paintings,"The Whitney Collection, Gift of Wheelock Whitney III, and Purchase, Gift of Mr. and Mrs. Charles S. McVeigh, by exchange, 2003",https://www.metmuseum.org/art/collection/search/438644,http://vocab.getty.edu/page/ulan/500007133,Cities; Rome,FALSE,
438654,Dramatic Scene with Monks in a Crypt,Alexandre Evariste Fragonard,1850,https://images.metmuseum.org/CRDImages/ep/web-large/DP169456.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,28 5/8 x 35 7/8 in. (72.7 x 91.1 cm),Paintings,"The Whitney Collection, Gift of Wheelock Whitney III, and Purchase, Gift of Mr. and Mrs. Charles S. McVeigh, by exchange, 2003",https://www.metmuseum.org/art/collection/search/438654,http://vocab.getty.edu/page/ulan/500017406,Crypts; Corpses; Monks,FALSE,
438691,Saint George,Carlo Crivelli,1472,https://images.metmuseum.org/CRDImages/ep/web-large/DT1453.jpg,"The Metropolitan Museum of Art, New York","Tempera on wood, gold ground, transferred to Masonite",38 x 13 1/4 in. (96.5 x 33.7 cm),Paintings,"Rogers Fund, 1905",https://www.metmuseum.org/art/collection/search/438691,http://vocab.getty.edu/page/ulan/500005092,Armor; Men; Dragons; Saint George,FALSE,
438780,Pleasure,Anton Raphael Mengs,1759,https://images.metmuseum.org/CRDImages/ep/web-large/DP120355.jpg,"The Metropolitan Museum of Art, New York","Pastel on paper, laid down on canvas","Oval, 24 3/8 x 19 1/4 in. (61.9 x 48.9 cm)",Pastels & Oil Sketches on Paper,"Victor Wilbour Memorial, The Alfred N. Punnett Endowment, and Marquand Funds, 2005",https://www.metmuseum.org/art/collection/search/438780,http://vocab.getty.edu/page/ulan/500009824,Boys; Flowers,FALSE,
438824,Saint John the Baptist Preaching,Mattia Preti (Il Cavalier Calabrese),1655,https://images.metmuseum.org/CRDImages/ep/web-large/DP152164.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,68 x 47 3/4 in. (172.7 x 121.3 cm),Paintings,"Gift of Melissa O. Aronson, in memory of Thomas P. Miller, 2005",https://www.metmuseum.org/art/collection/search/438824,http://vocab.getty.edu/page/ulan/500012806,Sheep; Saint John the Baptist,FALSE,
438947,An Overgrown Mineshaft,Carl Gustav Carus,1829,https://images.metmuseum.org/CRDImages/ep/web-large/DP-34303-001.jpg,"The Metropolitan Museum of Art, New York","Oil on paper, laid down on cardboard",11 1/4 x 8 1/4 in. (28.6 x 21 cm),Paintings,"Gift of Eugene V. Thaw, 2007",https://www.metmuseum.org/art/collection/search/438947,http://vocab.getty.edu/page/ulan/500004882,Doorways,FALSE,
